age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
Adult,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Prof_specialty,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Assoc-acdm,Widowed,Tech-support,Unmarried,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Assoc-acdm,Never-married,Prof_specialty,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,OverTime,United-States,>50K
Adult,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,None,High,FullTime,United-States,<=50K
Child,Private,10th,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,Canada,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,Puerto-Rico,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,None,None,PartTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,PartTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Other-service,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Senior,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Senior,State-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Without-pay,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Male,None,None,OverTime,United-States,<=50K
Adult,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Child,Private,9th,Never-married,Other-service,Own-child,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Widowed,Other-service,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,10th,Never-married,Prof_specialty,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Masters,Divorced,Protective-serv,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,9th,Married-civ-spouse,Prof_specialty,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Separated,Prof_specialty,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Divorced,Sales,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,None,None,FullTime,Jamaica,<=50K
Adult,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,Prof-school,Divorced,Prof_specialty,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,None,High,PartTime,United-States,>50K
Child,Private,10th,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,11th,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Senior,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,State-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Bachelors,Never-married,Other-service,Not-in-family,White,Female,Low,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,None,None,FullTime,South,<=50K
Adult,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,12th,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,State-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,None,None,PartTime,Philippines,<=50K
Adult,State-gov,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Senior,Private,HS-grad,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,Low,None,PartTime,El-Salvador,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,11th,Never-married,Other-service,Other-relative,White,Male,None,None,PartTime,United-States,<=50K
