@relation audlt_scrub

@attribute age {Adult,Child,Senior}
@attribute workclass {Self-emp-not-inc,Private,State-gov,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Married-civ-spouse,Divorced,Married-spouse-absent,Never-married,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Adm-clerical,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Husband,Not-in-family,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute work-status {PartTime,FullTime,OverTime}
@attribute capital-gain {None,High,Low}
@attribute capital-loss {None,High,Low}
@attribute salary {<=50K,>50K}

@data
Adult,?,Assoc-acdm,Never-married,?,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,FullTime,None,High,<=50K
Adult,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,FullTime,None,None,>50K
Adult,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,OverTime,None,None,>50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Female,?,FullTime,None,None,<=50K
Adult,Private,Masters,Widowed,Exec-managerial,Unmarried,White,Male,United-States,FullTime,Low,None,>50K
Adult,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,United-States,FullTime,None,None,<=50K
Senior,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,?,Some-college,Never-married,?,Own-child,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,High,None,>50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Child,Private,9th,Never-married,Other-service,Own-child,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,OverTime,Low,None,>50K
Adult,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,?,PartTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,PartTime,None,None,>50K
Adult,?,HS-grad,Never-married,?,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Never-married,Prof-specialty,Unmarried,Black,Female,United-States,FullTime,Low,None,<=50K
Adult,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Child,?,Some-college,Never-married,?,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Child,Private,12th,Never-married,Other-service,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Widowed,Tech-support,Unmarried,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,FullTime,High,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,High,>50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Self-emp-not-inc,11th,Separated,Other-service,Unmarried,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,Low,<=50K
Adult,?,10th,Married-civ-spouse,?,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Sales,Unmarried,White,Female,United-States,FullTime,None,None,>50K
Adult,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,OverTime,None,None,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,Low,>50K
Adult,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Senior,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,PartTime,None,Low,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,PartTime,None,None,>50K
Adult,Private,9th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,Some-college,Never-married,?,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Divorced,Other-service,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,?,FullTime,None,None,>50K
Adult,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,?,HS-grad,Married-civ-spouse,?,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Other-relative,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Child,?,HS-grad,Never-married,?,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,?,Some-college,Divorced,?,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,OverTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,OverTime,None,None,<=50K
Child,Private,Some-college,Never-married,Sales,Unmarried,White,Male,United-States,FullTime,Low,None,<=50K
Adult,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Protective-serv,Unmarried,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Unmarried,White,Male,Mexico,PartTime,None,None,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,PartTime,None,None,>50K
Adult,?,HS-grad,Never-married,?,Unmarried,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,Some-college,Never-married,?,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,FullTime,Low,None,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,FullTime,Low,None,>50K
Senior,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,Hong,FullTime,None,None,<=50K
Adult,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,Philippines,FullTime,None,High,>50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,OverTime,Low,None,>50K
Adult,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,Other,Female,Cuba,PartTime,None,None,<=50K
Adult,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,PartTime,High,None,>50K
Adult,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,High,>50K
Adult,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,OverTime,None,None,<=50K
Adult,Local-gov,HS-grad,Widowed,Transport-moving,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Separated,Handlers-cleaners,Unmarried,White,Male,United-States,FullTime,None,None,<=50K
Adult,?,HS-grad,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,FullTime,None,None,>50K
Adult,Private,12th,Never-married,Protective-serv,Own-child,Black,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,FullTime,None,High,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Poland,FullTime,None,High,<=50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,11th,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Sales,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,OverTime,None,None,>50K
Adult,Self-emp-inc,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,High,>50K
Adult,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,FullTime,None,High,>50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,PartTime,Low,None,<=50K
Adult,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,?,FullTime,None,None,>50K
Adult,Self-emp-inc,Assoc-voc,Never-married,Transport-moving,Unmarried,White,Male,United-States,FullTime,None,None,<=50K
Adult,State-gov,10th,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,FullTime,None,None,<=50K
Child,?,11th,Never-married,?,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,FullTime,None,None,<=50K
Adult,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,FullTime,None,None,<=50K
Senior,?,Some-college,Widowed,?,Unmarried,Black,Female,United-States,FullTime,None,High,<=50K
Adult,Federal-gov,10th,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,United-States,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Ecuador,FullTime,None,None,>50K
Adult,?,HS-grad,Married-civ-spouse,?,Husband,Other,Male,Columbia,PartTime,None,None,<=50K
Adult,Private,Assoc-acdm,Never-married,Craft-repair,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,FullTime,None,None,>50K
Senior,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,PartTime,High,None,>50K
Adult,Private,HS-grad,Never-married,Protective-serv,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,United-States,PartTime,None,None,<=50K
Adult,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,PartTime,None,None,<=50K
Adult,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,PartTime,None,None,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,United-States,FullTime,None,None,<=50K
Adult,Private,Some-college,Separated,Other-service,Unmarried,Black,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Female,United-States,PartTime,None,None,<=50K
Adult,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,United-States,OverTime,None,High,>50K
Adult,Local-gov,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States,FullTime,None,None,<=50K
Adult,State-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Other,Male,Japan,FullTime,None,None,>50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,FullTime,None,None,<=50K
Adult,Private,1st-4th,Married-civ-spouse,Sales,Husband,White,Male,Mexico,FullTime,None,None,<=50K
Adult,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,United-States,FullTime,None,None,>50K
Adult,Private,Bachelors,Never-married,Craft-repair,Own-child,Black,Male,United-States,FullTime,None,None,<=50K
